"date","type","total_occurence","total_fatality","average_fatality","location","year"
"15-JUL-1947","Amiot AAC.1 (Junkers Ju-52)",37,101,2.73,"Vichy-Charme...","1947"
"30-AUG-1947","Amiot AAC.1 (Junkers Ju-52)",37,101,2.73,"El Ajeb","1947"
"04-OCT-1947","Amiot AAC.1 (Junkers Ju-52)",37,101,2.73,"Pau","1947"
"13-NOV-1947","Amiot AAC.1 (Junkers Ju-52)",37,101,2.73,"Bouchox","1947"
"02-JAN-1948","Amiot AAC.1 (Junkers Ju-52)",37,101,2.73,"Casablanca","1948"
"02-MAR-1948","Amiot AAC.1 (Junkers Ju-52)",37,101,2.73,"Perpignan","1948"
"??-???-1948","Amiot AAC.1 (Junkers Ju-52)",37,101,2.73,"","1948"
"21-AUG-1949","Amiot AAC.1 (Junkers Ju-52)",37,101,2.73,"Lao Kay","1949"
"12-MAY-1951","Amiot AAC.1 (Junkers Ju-52)",37,101,2.73,"Rovigo","1951"
"29-JUN-1951","Amiot AAC.1 (Junkers Ju-52)",37,101,2.73,"Rijeka","1951"
"26-JUL-1951","Amiot AAC.1 (Junkers Ju-52)",37,101,2.73,"Lao Kay","1951"
"02-JAN-1952","Amiot AAC.1 (Junkers Ju-52)",37,101,2.73,"Andapa","1952"
"05-DEC-1952","Amiot AAC.1 (Junkers Ju-52)",37,101,2.73,"Antalaha-Ant...","1952"
"10-APR-1953","Amiot AAC.1 (Junkers Ju-52)",37,101,2.73,"Miandrivazo ...","1953"
"11-MAY-1953","Amiot AAC.1 (Junkers Ju-52)",37,101,2.73,"Hanoi","1953"
"17-MAR-1955","Amiot AAC.1 (Junkers Ju-52)",37,101,2.73,"Gonesse","1955"
"06-MAR-1989","Antonov",2,12,6,"Jalalabad Ai...","1989"
"20-APR-1990","Antonov",2,12,6,"Khost","1990"
"29-APR-1958","Antonov An-10",5,106,21.2,"Voronezh","1958"
"16-NOV-1959","Antonov An-10",5,106,21.2,"Lvov-Snilow ...","1959"
"12-OCT-1969","Antonov An-10",5,106,21.2,"Mirny Airpor...","1969"
"31-MAR-1971","Antonov An-10",5,106,21.2,"Voroshilovgr...","1971"
"??-FEB-1972","Antonov An-10",5,106,21.2,"Rostov Airpo...","1972"
"26-FEB-1960","Antonov An-10A",9,267,29.67,"Lvov-Snilow ...","1960"
"27-JAN-1962","Antonov An-10A",9,267,29.67,"Ulyanovsk/Ba...","1962"
"28-JUL-1962","Antonov An-10A",9,267,29.67,"Adler/Sochi ...","1962"
"08-FEB-1963","Antonov An-10A",9,267,29.67,"Syktyvkar Ai...","1963"
"08-AUG-1968","Antonov An-10A",9,267,29.67,"Mirny Airpor...","1968"
"15-MAY-1970","Antonov An-10A",9,267,29.67,"Chisinau Air...","1970"
"08-AUG-1970","Antonov An-10A",9,267,29.67,"Chisinau Air...","1970"
"12-OCT-1971","Antonov An-10A",9,267,29.67,"Kishinev Air...","1971"
"18-MAY-1972","Antonov An-10A",9,267,29.67,"Kharkov Airp...","1972"
"26-JUN-1958","Antonov An-12",22,43,1.95,"Khodynka","1958"
"02-APR-1963","Antonov An-12",22,43,1.95,"Magadan Airp...","1963"
"11-SEP-1965","Antonov An-12",22,43,1.95,"Ulan-Ude Air...","1965"
"06-MAR-1973","Antonov An-12",22,43,1.95,"Graham Bell ...","1973"
"19-SEP-1984","Antonov An-12",22,43,1.95,"","1984"
"25-SEP-1985","Antonov An-12",22,43,1.95,"Kharkov","1985"
"12-DEC-1990","Antonov An-12",22,43,1.95,"Kiev","1990"
"05-FEB-1991","Antonov An-12",22,43,1.95,"Monrovia","1991"
"19-DEC-1993","Antonov An-12",22,43,1.95,"Lensk","1993"
"27-MAR-1995","Antonov An-12",22,43,1.95,"Bunia Airpor...","1995"
"08-NOV-1997","Antonov An-12",22,43,1.95,"Bryansk Inte...","1997"
"23-JUL-1998","Antonov An-12",22,43,1.95,"Pushkin","1998"
"11-AUG-1998","Antonov An-12",22,43,1.95,"Saurimo Airp...","1998"
"27-DEC-1998","Antonov An-12",22,43,1.95,"Cafunfo","1998"
"02-FEB-1999","Antonov An-12",22,43,1.95,"Luanda-4 de ...","1999"
"29-SEP-1999","Antonov An-12",22,43,1.95,"Pekanbaru-Si...","1999"
"30-APR-2002","Antonov An-12",22,43,1.95,"Heglig","2002"
"24-SEP-2003","Antonov An-12",22,43,1.95,"Wau Airport ...","2003"
"05-OCT-2004","Antonov An-12",22,43,1.95,"Heglig","2004"
"08-JAN-2005","Antonov An-12",22,43,1.95,"Bukalaza","2005"
"04-OCT-2005","Antonov An-12",22,43,1.95,"Aru Airport","2005"
"26-DEC-2013","Antonov An-12",22,43,1.95,"Irkutsk-2 Ai...","2013"
"13-OCT-1992","Antonov An-124-100",3,25,8.33,"Kodra, Makar...","1992"
"15-NOV-1993","Antonov An-124-100",3,25,8.33,"Kerman","1993"
"08-OCT-1996","Antonov An-124-100",3,25,8.33,"San Francesc...","1996"
"09-FEB-1967","Antonov An-12A",5,46,9.2,"Mexico City-...","1967"
"22-JUN-1992","Antonov An-12A",5,46,9.2,"Noril'sk Air...","1992"
"29-OCT-1994","Antonov An-12A",5,46,9.2,"Ust-Ilimsk A...","1994"
"24-OCT-1998","Antonov An-12A",5,46,9.2,"Lubutu","1998"
"24-JAN-2006","Antonov An-12A",5,46,9.2,"Mbuji-Mayi A...","2006"
"25-MAR-1986","Antonov An-12AP",2,20,10,"Omsk","1986"
"09-AUG-2011","Antonov An-12AP",2,20,10,"Omsukchan","2011"
"07-DEC-1963","Antonov An-12B",49,108,2.2,"Kirensk Airport","1963"
"14-JAN-1967","Antonov An-12B",49,108,2.2,"Novosibirsk-...","1967"
"06-MAR-1967","Antonov An-12B",49,108,2.2,"Salekhard Ai...","1967"
"29-JAN-1968","Antonov An-12B",49,108,2.2,"Yakutsk-Maga...","1968"
"02-NOV-1968","Antonov An-12B",49,108,2.2,"Lensk","1968"
"12-AUG-1969","Antonov An-12B",49,108,2.2,"Novosibirsk-...","1969"
"08-SEP-1969","Antonov An-12B",49,108,2.2,"Amderma Airp...","1969"
"01-OCT-1970","Antonov An-12B",49,108,2.2,"Kamenny Mys","1970"
"22-JAN-1971","Antonov An-12B",49,108,2.2,"Surgut Airpo...","1971"
"31-JAN-1971","Antonov An-12B",49,108,2.2,"Surgut","1971"
"25-MAY-1971","Antonov An-12B",49,108,2.2,"Batagay Airport","1971"
"29-JUL-1971","Antonov An-12B",49,108,2.2,"Calcutta-Dum...","1971"
"01-MAY-1974","Antonov An-12B",49,108,2.2,"Polar Statio...","1974"
"18-OCT-1974","Antonov An-12B",49,108,2.2,"Yeniseisk","1974"
"04-DEC-1974","Antonov An-12B",49,108,2.2,"Irkutsk","1974"
"15-DEC-1975","Antonov An-12B",49,108,2.2,"Fergana Airp...","1975"
"??-DEC-1975","Antonov An-12B",49,108,2.2,"Kufrah Airpo...","1975"
"??-???-1976","Antonov An-12B",49,108,2.2,"unknown","1976"
"28-OCT-1980","Antonov An-12B",49,108,2.2,"Kabul","1980"
"24-APR-1982","Antonov An-12B",49,108,2.2,"Novyj Urengo...","1982"
"24-AUG-1984","Antonov An-12B",49,108,2.2,"Addis Ababa-...","1984"
"??-???-1985","Antonov An-12B",49,108,2.2,"unknown","1985"
"13-JAN-1989","Antonov An-12B",49,108,2.2,"Sverdlovsk A...","1989"
"08-NOV-1991","Antonov An-12B",49,108,2.2,"Geneina Airp...","1991"
"14-JUL-1992","Antonov An-12B",49,108,2.2,"Irkutsk","1992"
"26-APR-1993","Antonov An-12B",49,108,2.2,"Luena","1993"
"07-AUG-1993","Antonov An-12B",49,108,2.2,"El Fasher Ai...","1993"
"08-FEB-1994","Antonov An-12B",49,108,2.2,"Anadyr Airpo...","1994"
"14-MAR-1995","Antonov An-12B",49,108,2.2,"Baku","1995"
"06-OCT-1996","Antonov An-12B",49,108,2.2,"Lukapa Airpo...","1996"
"13-APR-1997","Antonov An-12B",49,108,2.2,"Verkhnevilyu...","1997"
"11-MAY-1998","Antonov An-12B",49,108,2.2,"Luanda-4 de ...","1998"
"11-NOV-1998","Antonov An-12B",49,108,2.2,"Krasnoyarsk ...","1998"
"20-JAN-1999","Antonov An-12B",49,108,2.2,"Lukapa Airpo...","1999"
"01-JUL-1999","Antonov An-12B",49,108,2.2,"Luzamba","1999"
"09-OCT-1999","Antonov An-12B",49,108,2.2,"Brazzaville-...","1999"
"12-NOV-1999","Antonov An-12B",49,108,2.2,"Lukapa Airpo...","1999"
"??-OCT-2001","Antonov An-12B",49,108,2.2,"Kabul","2001"
"11-MAY-2003","Antonov An-12B",49,108,2.2,"Asmara Inter...","2003"
"05-SEP-2004","Antonov An-12B",49,108,2.2,"Kiev-Borispo...","2004"
"31-MAR-2005","Antonov An-12B",49,108,2.2,"Mukalla-Al-R...","2005"
"07-JUL-2006","Antonov An-12B",49,108,2.2,"Sake","2006"
"15-SEP-2007","Antonov An-12B",49,108,2.2,"Pointe Noire...","2007"
"10-NOV-2008","Antonov An-12B",49,108,2.2,"Pointe Noire...","2008"
"13-NOV-2008","Antonov An-12B",49,108,2.2,"Al-Taqaddum ...","2008"
"??-???-2008","Antonov An-12B",49,108,2.2,"N'Djamena Ai...","2008"
"20-FEB-2009","Antonov An-12B",49,108,2.2,"Luxor Airpor...","2009"
"19-OCT-2012","Antonov An-12B",49,108,2.2,"","2012"
"18-MAY-2016","Antonov An-12B",49,108,2.2,"Dwyer Airpor...","2016"
"19-OCT-1987","Antonov An-12BK",18,85,4.72,"Komsomol'sk-...","1987"
"24-JUL-1992","Antonov An-12BK",18,85,4.72,"Skopje Airpo...","1992"
"24-MAR-2000","Antonov An-12BK",18,85,4.72,"Colombo-Band...","2000"
"10-APR-2001","Antonov An-12BK",18,85,4.72,"Nouadhibou A...","2001"
"??-OCT-2001","Antonov An-12BK",18,85,4.72,"Kabul","2001"
"15-AUG-2002","Antonov An-12BK",18,85,4.72,"Karachi-Quai...","2002"
"07-NOV-2002","Antonov An-12BK",18,85,4.72,"Kome","2002"
"26-FEB-2006","Antonov An-12BK",18,85,4.72,"Mbuji-Mayi A...","2006"
"28-MAR-2006","Antonov An-12BK",18,85,4.72,"Payam Airpor...","2006"
"??-AUG-2007","Antonov An-12BK",18,85,4.72,"Berbera Airp...","2007"
"29-SEP-2007","Antonov An-12BK",18,85,4.72,"Kisangani","2007"
"27-JUN-2008","Antonov An-12BK",18,85,4.72,"Malakal","2008"
"26-AUG-2009","Antonov An-12BK",18,85,4.72,"Brazzaville-...","2009"
"04-JAN-2010","Antonov An-12BK",18,85,4.72,"Heglig Airport","2010"
"21-JUL-2010","Antonov An-12BK",18,85,4.72,"Keperveyem A...","2010"
"09-AUG-2013","Antonov An-12BK",18,85,4.72,"Leipzig Airp...","2013"
"30-AUG-2014","Antonov An-12BK",18,85,4.72,"Tamanrasset ...","2014"
"04-NOV-2015","Antonov An-12BK",18,85,4.72,"Juba Airport...","2015"
"17-FEB-1973","Antonov An-12BP",43,167,3.88,"Amderma Airp...","1973"
"13-MAY-1977","Antonov An-12BP",43,167,3.88,"Aramoun","1977"
"??-???-1978","Antonov An-12BP",43,167,3.88,"","1978"
"04-OCT-1988","Antonov An-12BP",43,167,3.88,"Batagay","1988"
"27-FEB-1991","Antonov An-12BP",43,167,3.88,"Suweria","1991"
"23-SEP-1991","Antonov An-12BP",43,167,3.88,"Khatanga","1991"
"03-OCT-1991","Antonov An-12BP",43,167,3.88,"Cazombo Airp...","1991"
"24-FEB-1994","Antonov An-12BP",43,167,3.88,"Nalchik Airp...","1994"
"24-FEB-1996","Antonov An-12BP",43,167,3.88,"Omsk","1996"
"27-FEB-1996","Antonov An-12BP",43,167,3.88,"Lukapa","1996"
"12-MAR-1997","Antonov An-12BP",43,167,3.88,"Lukapa Airpo...","1997"
"04-FEB-1998","Antonov An-12BP",43,167,3.88,"Terceira-Laj...","1998"
"19-AUG-1998","Antonov An-12BP",43,167,3.88,"Batam-Hang N...","1998"
"26-AUG-1998","Antonov An-12BP",43,167,3.88,"Luanda","1998"
"14-DEC-1998","Antonov An-12BP",43,167,3.88,"Kuito","1998"
"17-DEC-1998","Antonov An-12BP",43,167,3.88,"Saurimo Airp...","1998"
"15-AUG-2000","Antonov An-12BP",43,167,3.88,"Kisangani Ai...","2000"
"16-OCT-2001","Antonov An-12BP",43,167,3.88,"Honiara-Hend...","2001"
"07-FEB-2002","Antonov An-12BP",43,167,3.88,"Agadir","2002"
"15-FEB-2002","Antonov An-12BP",43,167,3.88,"Monrovia-Rob...","2002"
"11-APR-2003","Antonov An-12BP",43,167,3.88,"Sredny Island","2003"
"27-MAY-2003","Antonov An-12BP",43,167,3.88,"Goma Airport...","2003"
"03-NOV-2003","Antonov An-12BP",43,167,3.88,"Geneina Airp...","2003"
"17-NOV-2003","Antonov An-12BP",43,167,3.88,"Wau","2003"
"11-MAY-2004","Antonov An-12BP",43,167,3.88,"Tatal","2004"
"26-JUN-2004","Antonov An-12BP",43,167,3.88,"Wau Airport ...","2004"
"19-OCT-2004","Antonov An-12BP",43,167,3.88,"Heglig","2004"
"25-APR-2005","Antonov An-12BP",43,167,3.88,"Kabul Airpor...","2005"
"25-MAY-2005","Antonov An-12BP",43,167,3.88,"Biega","2005"
"29-JUN-2006","Antonov An-12BP",43,167,3.88,"Bagram Air B...","2006"
"01-NOV-2006","Antonov An-12BP",43,167,3.88,"Lokichoggio ...","2006"
"24-FEB-2007","Antonov An-12BP",43,167,3.88,"Geneina Airp...","2007"
"29-JUL-2007","Antonov An-12BP",43,167,3.88,"Moskva-Domod...","2007"
"07-SEP-2007","Antonov An-12BP",43,167,3.88,"Goma Airport...","2007"
"17-OCT-2007","Antonov An-12BP",43,167,3.88,"Phnom Penh-P...","2007"
"31-DEC-2007","Antonov An-12BP",43,167,3.88,"Freetown-Lun...","2007"
"??-???-2007","Antonov An-12BP",43,167,3.88,"Bunia Airpor...","2007"
"25-JAN-2008","Antonov An-12BP",43,167,3.88,"Pointe Noire...","2008"
"26-MAY-2008","Antonov An-12BP",43,167,3.88,"Chelyabinsk ...","2008"
"02-JAN-2009","Antonov An-12BP",43,167,3.88,"Sharjah Airp...","2009"
"21-APR-2010","Antonov An-12BP",43,167,3.88,"Barangay Lap...","2010"
"28-JUL-2010","Antonov An-12BP",43,167,3.88,"FOB Dwyer, H...","2010"
"21-MAR-2011","Antonov An-12BP",43,167,3.88,"Pointe Noire...","2011"
"06-DEC-1969","Antonov An-12PL",1,8,8,"Khatanga","1969"
"25-JUN-1969","Antonov An-12TB",14,30,2.14,"Mirny Airpor...","1969"
"13-NOV-1969","Antonov An-12TB",14,30,2.14,"Amderma Airp...","1969"
"26-FEB-1970","Antonov An-12TB",14,30,2.14,"Beryozovo Ai...","1970"
"16-FEB-1971","Antonov An-12TB",14,30,2.14,"Vorkuta Airp...","1971"
"21-NOV-1972","Antonov An-12TB",14,30,2.14,"Vorkuta Airp...","1972"
"02-OCT-1973","Antonov An-12TB",14,30,2.14,"Magadan","1973"
"24-AUG-1979","Antonov An-12TB",14,30,2.14,"Yeniseisk","1979"
"03-MAY-1986","Antonov An-12TB",14,30,2.14,"Ledovaya Baza","1986"
"07-FEB-1987","Antonov An-12TB",14,30,2.14,"Sverdlovsk A...","1987"
"07-SEP-1987","Antonov An-12TB",14,30,2.14,"Omsk","1987"
"20-AUG-1993","Antonov An-12TB",14,30,2.14,"Slavgorod","1993"
"25-SEP-1993","Antonov An-12TB",14,30,2.14,"Tyumen Airpo...","1993"
"22-NOV-1995","Antonov An-12TB",14,30,2.14,"Huambo Airpo...","1995"
"08-NOV-2007","Antonov An-12TB",14,30,2.14,"Khartoum-Civ...","2007"
"04-JUN-1967","Antonov An-12TP-2",1,0,0,"Blagoveshche...","1967"
"23-DEC-2002","Antonov An-140",1,44,44,"Baghrabad","2002"
"23-DEC-2005","Antonov An-140-100",1,23,23,"Nardaran","2005"
"11-FEB-2018","Antonov An-148-100B",1,71,71,"Stepanovskoy...","2018"
"05-MAR-2011","Antonov An-148-100E",1,6,6,"Garbuzovo, B...","2011"
"21-APR-1951","Antonov An-2",152,297,1.95,"between Kyzy...","1951"
"16-JUN-1951","Antonov An-2",152,297,1.95,"Omsukchan","1951"
"20-AUG-1951","Antonov An-2",152,297,1.95,"Lena River n...","1951"
"07-SEP-1951","Antonov An-2",152,297,1.95,"Gorbovichi","1951"
"18-SEP-1951","Antonov An-2",152,297,1.95,"Tukalan rive...","1951"
"28-SEP-1952","Antonov An-2",152,297,1.95,"Ust'-Tareya,...","1952"
"08-MAY-1954","Antonov An-2",152,297,1.95,"North Pole","1954"
"20-JUL-1956","Antonov An-2",152,297,1.95,"Batagay","1956"
"20-AUG-1956","Antonov An-2",152,297,1.95,"Gizhiga","1956"
"16-SEP-1956","Antonov An-2",152,297,1.95,"Syuldyukar","1956"
"05-MAY-1957","Antonov An-2",152,297,1.95,"Tanyurer","1957"
"03-OCT-1957","Antonov An-2",152,297,1.95,"Chukotka","1957"
"02-MAY-1958","Antonov An-2",152,297,1.95,"Igarka","1958"
"??-MAY-1958","Antonov An-2",152,297,1.95,"","1958"
"27-JUN-1958","Antonov An-2",152,297,1.95,"Byelaya Noch","1958"
"02-JUL-1958","Antonov An-2",152,297,1.95,"Inta","1958"
"24-NOV-1958","Antonov An-2",152,297,1.95,"Anadyr","1958"
"19-JAN-1959","Antonov An-2",152,297,1.95,"","1959"
"??-APR-1959","Antonov An-2",152,297,1.95,"","1959"
"25-JUN-1959","Antonov An-2",152,297,1.95,"Yurgarga Riv...","1959"
"19-FEB-1960","Antonov An-2",152,297,1.95,"","1960"
"05-JUL-1960","Antonov An-2",152,297,1.95,"Aldan","1960"
"10-DEC-1960","Antonov An-2",152,297,1.95,"Semipalatinsk","1960"
"09-APR-1962","Antonov An-2",152,297,1.95,"Draganescu","1962"
"15-APR-1962","Antonov An-2",152,297,1.95,"Karpun Mountain","1962"
"29-JUL-1962","Antonov An-2",152,297,1.95,"Batanii Mici","1962"
"03-JAN-1964","Antonov An-2",152,297,1.95,"Batagay Airport","1964"
"25-JAN-1964","Antonov An-2",152,297,1.95,"Kenkiyak","1964"
"09-FEB-1964","Antonov An-2",152,297,1.95,"Dhzigda Airport","1964"
"26-JUL-1964","Antonov An-2",152,297,1.95,"Magdeburg","1964"
"24-OCT-1964","Antonov An-2",152,297,1.95,"Nikolayevsk-...","1964"
"05-FEB-1965","Antonov An-2",152,297,1.95,"Goretskoye A...","1965"
"21-JUL-1965","Antonov An-2",152,297,1.95,"Gorny","1965"
"16-NOV-1965","Antonov An-2",152,297,1.95,"Ust-Maya Air...","1965"
"14-JAN-1966","Antonov An-2",152,297,1.95,"Shamurat, Nu...","1966"
"26-FEB-1966","Antonov An-2",152,297,1.95,"Mys Nalycheva","1966"
"02-MAR-1966","Antonov An-2",152,297,1.95,"Golubichnoye...","1966"
"28-MAR-1966","Antonov An-2",152,297,1.95,"Playa de Bib...","1966"
"06-MAY-1966","Antonov An-2",152,297,1.95,"Gradnitsa","1966"
"24-JUN-1966","Antonov An-2",152,297,1.95,"Arteni, Tali...","1966"
"07-SEP-1966","Antonov An-2",152,297,1.95,"Murgab","1966"
"11-MAY-1967","Antonov An-2",152,297,1.95,"Alexeyevka","1967"
"29-AUG-1967","Antonov An-2",152,297,1.95,"Meschura Air...","1967"
"12-FEB-1968","Antonov An-2",152,297,1.95,"Nekrasovka","1968"
"03-AUG-1968","Antonov An-2",152,297,1.95,"Psebai","1968"
"19-SEP-1968","Antonov An-2",152,297,1.95,"Stalevo","1968"
"10-JAN-1969","Antonov An-2",152,297,1.95,"Malka, Yeliz...","1969"
"28-MAR-1969","Antonov An-2",152,297,1.95,"Sagirdasht","1969"
"07-APR-1969","Antonov An-2",152,297,1.95,"Severny, Sta...","1969"
"15-MAY-1969","Antonov An-2",152,297,1.95,"Novotitarovk...","1969"
"31-JUL-1969","Antonov An-2",152,297,1.95,"Drahomysl","1969"
"26-AUG-1969","Antonov An-2",152,297,1.95,"Khovu-Aksy A...","1969"
"26-SEP-1969","Antonov An-2",152,297,1.95,"Tiksi Airpor...","1969"
"01-NOV-1969","Antonov An-2",152,297,1.95,"Kazalinsk","1969"
"25-NOV-1969","Antonov An-2",152,297,1.95,"Mukachevo","1969"
"27-JUN-1970","Antonov An-2",152,297,1.95,"Bolshaya Ind...","1970"
"21-SEP-1970","Antonov An-2",152,297,1.95,"Bulbukhta","1970"
"08-APR-1971","Antonov An-2",152,297,1.95,"within Bulgaria","1971"
"19-SEP-1971","Antonov An-2",152,297,1.95,"within Bulgaria","1971"
"25-SEP-1971","Antonov An-2",152,297,1.95,"Tokko","1971"
"11-OCT-1971","Antonov An-2",152,297,1.95,"Tyubelyaha","1971"
"17-OCT-1971","Antonov An-2",152,297,1.95,"Dnepropetrovsk","1971"
"08-DEC-1971","Antonov An-2",152,297,1.95,"Damanka","1971"
"09-DEC-1971","Antonov An-2",152,297,1.95,"Tashkent Region","1971"
"12-DEC-1971","Antonov An-2",152,297,1.95,"Farikha Airs...","1971"
"30-DEC-1971","Antonov An-2",152,297,1.95,"Baikit","1971"
"23-FEB-1972","Antonov An-2",152,297,1.95,"within Bulgaria","1972"
"27-MAR-1972","Antonov An-2",152,297,1.95,"Voroshilovgrad","1972"
"11-JUL-1972","Antonov An-2",152,297,1.95,"Okha","1972"
"09-MAR-1973","Antonov An-2",152,297,1.95,"Kondinskoye","1973"
"24-MAR-1973","Antonov An-2",152,297,1.95,"Ozyornaya","1973"
"04-JUL-1973","Antonov An-2",152,297,1.95,"Gorna Oryakh...","1973"
"13-AUG-1973","Antonov An-2",152,297,1.95,"Uelen, Chukotka","1973"
"08-SEP-1973","Antonov An-2",152,297,1.95,"Tomsk-Bogash...","1973"
"05-OCT-1973","Antonov An-2",152,297,1.95,"Mt. Khuuta, ...","1973"
"11-OCT-1973","Antonov An-2",152,297,1.95,"Goris","1973"
"04-NOV-1973","Antonov An-2",152,297,1.95,"Kirensk","1973"
"16-APR-1974","Antonov An-2",152,297,1.95,"Kutaisi","1974"
"13-MAY-1974","Antonov An-2",152,297,1.95,"Crimea","1974"
"04-JUL-1974","Antonov An-2",152,297,1.95,"Usinsk Airport","1974"
"01-NOV-1974","Antonov An-2",152,297,1.95,"Surgut","1974"
"24-DEC-1974","Antonov An-2",152,297,1.95,"Batoorino","1974"
"16-MAR-1975","Antonov An-2",152,297,1.95,"within Bulgaria","1975"
"20-MAY-1975","Antonov An-2",152,297,1.95,"","1975"
"18-JUL-1975","Antonov An-2",152,297,1.95,"Mircea Voda","1975"
"19-SEP-1975","Antonov An-2",152,297,1.95,"within Bulgaria","1975"
"09-APR-1976","Antonov An-2",152,297,1.95,"Cobadin","1976"
"23-MAY-1976","Antonov An-2",152,297,1.95,"Charmanli","1976"
"09-JUN-1976","Antonov An-2",152,297,1.95,"Anadyr","1976"
"26-JUN-1976","Antonov An-2",152,297,1.95,"Kazan","1976"
"11-JUL-1976","Antonov An-2",152,297,1.95,"Sivash Lagoon","1976"
"07-MAY-1977","Antonov An-2",152,297,1.95,"Tavda","1977"
"03-APR-1980","Antonov An-2",152,297,1.95,"Aldan Airpor...","1980"
"21-MAY-1981","Antonov An-2",152,297,1.95,"","1981"
"07-MAY-1982","Antonov An-2",152,297,1.95,"Tashtagol","1982"
"21-MAY-1985","Antonov An-2",152,297,1.95,"Tadibeyakha","1985"
"21-MAY-1985","Antonov An-2",152,297,1.95,"Gorna Oryakh...","1985"
"12-JUN-1985","Antonov An-2",152,297,1.95,"within Bulgaria","1985"
"24-APR-1987","Antonov An-2",152,297,1.95,"Soviet Arcti...","1987"
"10-JUL-1987","Antonov An-2",152,297,1.95,"","1987"
"04-AUG-1987","Antonov An-2",152,297,1.95,"Khövsgöl Pro...","1987"
"28-AUG-1987","Antonov An-2",152,297,1.95,"Alisovo (Bli...","1987"
"22-JUL-1988","Antonov An-2",152,297,1.95,"","1988"
"24-NOV-1989","Antonov An-2",152,297,1.95,"Dzhambul Air...","1989"
"13-APR-1990","Antonov An-2",152,297,1.95,"Uelen","1990"
"19-JUL-1990","Antonov An-2",152,297,1.95,"","1990"
"26-JUL-1990","Antonov An-2",152,297,1.95,"Iberia","1990"
"12-AUG-1990","Antonov An-2",152,297,1.95,"","1990"
"30-AUG-1990","Antonov An-2",152,297,1.95,"Livny","1990"
"25-JUN-1991","Antonov An-2",152,297,1.95,"Rakovka","1991"
"08-NOV-1991","Antonov An-2",152,297,1.95,"Batagay Airport","1991"
"08-DEC-1991","Antonov An-2",152,297,1.95,"","1991"
"30-MAR-1992","Antonov An-2",152,297,1.95,"Magadan","1992"
"16-AUG-1993","Antonov An-2",152,297,1.95,"Yegoryevsk-S...","1993"
"29-OCT-1993","Antonov An-2",152,297,1.95,"within Bulgaria","1993"
"14-DEC-1993","Antonov An-2",152,297,1.95,"Vorogovo","1993"
"09-JUL-1994","Antonov An-2",152,297,1.95,"Bad Kirchheim","1994"
"16-OCT-1994","Antonov An-2",152,297,1.95,"Huanco","1994"
"01-APR-1995","Antonov An-2",152,297,1.95,"Kenema Airpo...","1995"
"04-MAY-1995","Antonov An-2",152,297,1.95,"Sibay Airpor...","1995"
"19-AUG-1998","Antonov An-2",152,297,1.95,"Lunocharski","1998"
"18-JUL-2000","Antonov An-2",152,297,1.95,"Chisinau","2000"
"19-SEP-2000","Antonov An-2",152,297,1.95,"Cuba","2000"
"02-JUN-2001","Antonov An-2",152,297,1.95,"Metallurg, V...","2001"
"13-AUG-2002","Antonov An-2",152,297,1.95,"Vagai","2002"
"14-SEP-2002","Antonov An-2",152,297,1.95,"Shalinskoye","2002"
"30-SEP-2002","Antonov An-2",152,297,1.95,"Bodaybo","2002"
"13-JAN-2005","Antonov An-2",152,297,1.95,"Tura","2005"
"24-APR-2005","Antonov An-2",152,297,1.95,"Bagay-Barano...","2005"
"11-MAY-2005","Antonov An-2",152,297,1.95,"Kolyadinets","2005"
"21-SEP-2005","Antonov An-2",152,297,1.95,"Bukavu","2005"
"02-MAR-2006","Antonov An-2",152,297,1.95,"Lubanimanga","2006"
"06-MAY-2006","Antonov An-2",152,297,1.95,"Mersin","2006"
"06-DEC-2006","Antonov An-2",152,297,1.95,"Novolazarevs...","2006"
"26-AUG-2007","Antonov An-2",152,297,1.95,"Dostuk","2007"
"27-JUN-2008","Antonov An-2",152,297,1.95,"Gryzlov","2008"
"28-JUN-2008","Antonov An-2",152,297,1.95,"Dmitrievskaya","2008"
"03-JUL-2008","Antonov An-2",152,297,1.95,"Stefanesti","2008"
"30-APR-2009","Antonov An-2",152,297,1.95,"Oi (Nemyugyu...","2009"
"20-JUN-2009","Antonov An-2",152,297,1.95,"Pologi, Zapo...","2009"
"04-MAY-2010","Antonov An-2",152,297,1.95,"Marianivka, ...","2010"
"12-MAY-2010","Antonov An-2",152,297,1.95,"Osypnoi Bugo...","2010"
"24-JUN-2010","Antonov An-2",152,297,1.95,"Sarybulak, N...","2010"
"22-AUG-2011","Antonov An-2",152,297,1.95,"Todzhi Distr...","2011"
"12-DEC-2011","Antonov An-2",152,297,1.95,"Mingoro Village","2011"
"28-JUN-2013","Antonov An-2",152,297,1.95,"Terenozek, K...","2013"
"15-JUL-2013","Antonov An-2",152,297,1.95,"Shieli Distr...","2013"
"06-OCT-2013","Antonov An-2",152,297,1.95,"Sevryukova, ...","2013"
"24-SEP-2014","Antonov An-2",152,297,1.95,"Shoyna Airport","2014"
"14-APR-2016","Antonov An-2",152,297,1.95,"Maryevka, Pe...","2016"
"07-NOV-2017","Antonov An-2",152,297,1.95,"Ekimchan, Am...","2017"
"16-JAN-2018","Antonov An-2",152,297,1.95,"Zhetygen Air...","2018"
"29-JUL-1962","Antonov An-24",26,165,6.35,"Moskva-Shere...","1962"
