"date","type","total_occurence","total_fatality","average_fatality","location","year"
"30-OCT-1948","Douglas Dakota IV (DC-3)",200,567,2.84,"Lübeck-Blank...","1948"
"05-NOV-1948","Douglas Dakota IV (DC-3)",200,567,2.84,"Berlin-R.A.F...","1948"
"12-NOV-1948","Douglas Dakota IV (DC-3)",200,567,2.84,"Rawang","1948"
"17-NOV-1948","Douglas Dakota IV (DC-3)",200,567,2.84,"Berlin-Schön...","1948"
"24-JAN-1949","Douglas Dakota IV (DC-3)",200,567,2.84,"Utecht","1949"
"22-MAR-1949","Douglas Dakota IV (DC-3)",200,567,2.84,"Lübeck","1949"
"23-MAY-1949","Douglas Dakota IV (DC-3)",200,567,2.84,"North Luffen...","1949"
"02-JUL-1949","Douglas Dakota IV (DC-3)",200,567,2.84,"Singapore-Se...","1949"
"09-AUG-1949","Douglas Dakota IV (DC-3)",200,567,2.84,"Salalah Airp...","1949"
"29-AUG-1949","Douglas Dakota IV (DC-3)",200,567,2.84,"North Luffen...","1949"
"07-SEP-1949","Douglas Dakota IV (DC-3)",200,567,2.84,"Taiping","1949"
"13-SEP-1949","Douglas Dakota IV (DC-3)",200,567,2.84,"Netheravon R...","1949"
"13-SEP-1949","Douglas Dakota IV (DC-3)",200,567,2.84,"unknown","1949"
"04-OCT-1949","Douglas Dakota IV (DC-3)",200,567,2.84,"Waterbeach R...","1949"
"08-OCT-1949","Douglas Dakota IV (DC-3)",200,567,2.84,"Tripoli-Cast...","1949"
"29-FEB-1950","Douglas Dakota IV (DC-3)",200,567,2.84,"Snag, YT","1950"
"16-MAR-1950","Douglas Dakota IV (DC-3)",200,567,2.84,"Iringa-Nduli...","1950"
"03-MAY-1950","Douglas Dakota IV (DC-3)",200,567,2.84,"Habbaniya RA...","1950"
"01-JUN-1950","Douglas Dakota IV (DC-3)",200,567,2.84,"","1950"
"25-AUG-1950","Douglas Dakota IV (DC-3)",200,567,2.84,"Kampong Jenera","1950"
"30-AUG-1950","Douglas Dakota IV (DC-3)",200,567,2.84,"Jemaja Islan...","1950"
"22-OCT-1951","Douglas Dakota IV (DC-3)",200,567,2.84,"East Hendred...","1951"
"12-NOV-1952","Douglas Dakota IV (DC-3)",200,567,2.84,"Merowe","1952"
"21-JUN-1954","Douglas Dakota IV (DC-3)",200,567,2.84,"Nairobi","1954"
"22-DEC-1954","Douglas Dakota IV (DC-3)",200,567,2.84,"unknown","1954"
"27-AUG-1957","Douglas Dakota IV (DC-3)",200,567,2.84,"Dishforth RA...","1957"
"26-JAN-1959","Douglas Dakota IV (DC-3)",200,567,2.84,"Kuala Lumpur...","1959"
"29-MAY-1965","Douglas Dakota IV (DC-3)",200,567,2.84,"Aden-Khormak...","1965"
"23-OCT-1941","Douglas DC-2-112",4,5,1.25,"Karachi-Drig...","1941"
"28-JAN-1942","Douglas DC-2-112",4,5,1.25,"Flores Island","1942"
"15-JUN-1942","Douglas DC-2-112",4,5,1.25,"Parkes Airpo...","1942"
"14-SEP-1942","Douglas DC-2-112",4,5,1.25,"Port Moresby...","1942"
"??-???-1942","Douglas DC-2-115E",1,0,0,"Dno","1942"
"??-JUL-1941","Douglas DC-2-115F",1,0,0,"Riga-Spilve ...","1941"
"23-JUN-1943","Douglas DC-2-115G",1,0,0,"Charters Tow...","1943"
"27-SEP-1942","Douglas DC-2-118B",1,0,0,"Lahore Airpo...","1942"
"07-SEP-1941","Douglas DC-2-120",7,1,0.14,"Freetown-Has...","1941"
"08-DEC-1941","Douglas DC-2-120",7,1,0.14,"LG-138","1941"
"31-JAN-1942","Douglas DC-2-120",7,1,0.14,"Yangon-Minga...","1942"
"??-FEB-1942","Douglas DC-2-120",7,1,0.14,"Chittagong A...","1942"
"13-APR-1942","Douglas DC-2-120",7,1,0.14,"Akyab Main R...","1942"
"14-JUN-1942","Douglas DC-2-120",7,1,0.14,"Kolar","1942"
"11-NOV-1943","Douglas DC-2-120",7,1,0.14,"Lahore Airpo...","1943"
"25-NOV-1942","Douglas DC-2-171",2,0,0,"Mallacoota A...","1942"
"08-JAN-1943","Douglas DC-2-171",2,0,0,"Cooktown Air...","1943"
"07-FEB-1951","Douglas DC-2-200",1,0,0,"Helsinki-Mal...","1951"
"??-JAN-1944","Douglas DC-2-211",1,0,0,"Puck","1944"
"26-JUL-1941","Douglas DC-3",3,7,2.33,"Lake Sig, Tv...","1941"
"25-FEB-1960","Douglas DC-3",3,7,2.33,"Havana-Ciuda...","1960"
"07-MAR-1974","Douglas DC-3",3,7,2.33,"unknown","1974"
"23-MAY-1940","Douglas DC-3-227B",1,1,1,"Arques","1940"
"??-APR-1945","Douglas DC-3 (Nakajima L2D)",1,0,0,"Matsuyama","1945"
"??-???-1944","Douglas DC-3 (Showa L2D)",2,0,0,"Yap Island","1944"
"06-FEB-1945","Douglas DC-3 (Showa L2D)",2,0,0,"Manila-Nicho...","1945"
"??-???-1972","Douglas DC-3A",1,0,0,"Watsa","1972"
"18-NOV-1942","Douglas DC-3A-191",1,0,0,"Dayton-Wrigh...","1942"
"11-JAN-1943","Douglas DC-3A-197",1,0,0,"Oakland Muni...","1943"
"15-APR-1942","Douglas DC-3A-269C",1,0,0,"Unknown","1942"
"06-MAY-1942","Douglas DC-3A-414",1,0,0,"Myitkyina Ai...","1942"
"30-NOV-1952","Douglas DC-3C",3,5,1.67,"Vresovice","1952"
"10-NOV-1969","Douglas DC-3C",3,5,1.67,"Escravos","1969"
"??-JUL-1983","Douglas DC-3C",3,5,1.67,"Missoula Air...","1983"
"31-MAR-1973","Douglas DC-3D",1,0,0,"Cuito Canaval","1973"
"14-APR-1960","Douglas DC-4-1009",3,18,6,"Taipei-Songs...","1960"
"30-JAN-1978","Douglas DC-4-1009",3,18,6,"Faya-Largeau","1978"
"24-NOV-1980","Douglas DC-4-1009",3,18,6,"Johannesburg...","1980"
"??-OCT-1948","Douglas DC-5-511",1,0,0,"Ramat David ...","1948"
"06-DEC-1978","Douglas DC-6",3,47,15.67,"Omaha-Eppley...","1978"
"31-OCT-1979","Douglas DC-6",3,47,15.67,"Cozumel Air ...","1979"
"01-MAY-1986","Douglas DC-6",3,47,15.67,"San Salvador...","1986"
"07-NOV-1968","Douglas DC-6A/B",1,0,0,"Mar Del Plat...","1968"
"01-JUL-1969","Douglas DC-6A/C",1,0,0,"Papeete","1969"
"09-MAR-1968","Douglas DC-6B",3,134,44.67,"Saint Denis","1968"
"24-JUL-1977","Douglas DC-6B",3,134,44.67,"Puerto Montt...","1977"
"24-JUL-1985","Douglas DC-6B",3,134,44.67,"Leticia","1985"
"13-SEP-1975","Douglas EC-47A",1,0,0,"Itaparica, BA","1975"
"07-OCT-1952","Douglas EC-47D (DC-3)",1,3,3,"Philadelpia-...","1952"
"19-MAY-1970","Douglas EC-47N",1,0,0,"Pleiku Air B...","1970"
"11-MAR-1968","Douglas EC-47P",6,8,1.33,"Ben Het Spec...","1968"
"31-DEC-1968","Douglas EC-47P",6,8,1.33,"Pleiku Airpo...","1968"
"07-JUN-1969","Douglas EC-47P",6,8,1.33,"Ubon RTAFB (...","1969"
"08-OCT-1969","Douglas EC-47P",6,8,1.33,"Phu Cat Air ...","1969"
"22-APR-1970","Douglas EC-47P",6,8,1.33,"Hue","1970"
"13-APR-1972","Douglas EC-47P",6,8,1.33,"Da Nang Air ...","1972"
"25-OCT-1968","Douglas EC-47Q",6,18,3,"Big Salt Lak...","1968"
"05-FEB-1969","Douglas EC-47Q",6,18,3,"Saravane","1969"
"30-SEP-1969","Douglas EC-47Q",6,18,3,"Hue-Phu Bai ...","1969"
"10-NOV-1971","Douglas EC-47Q",6,18,3,"Nakhon Patho...","1971"
"12-APR-1972","Douglas EC-47Q",6,18,3,"Da Nang Air ...","1972"
"05-FEB-1973","Douglas EC-47Q",6,18,3,"Saravan","1973"
"21-NOV-1972","Douglas EC-47Q (DC-3)",1,2,2,"Nakhon Phano...","1972"
"23-JAN-1964","Douglas HC-47A",2,0,0,"unknown","1964"
"06-SEP-1965","Douglas HC-47A",2,0,0,"Bien Hoa Air...","1965"
"29-JUN-1964","Douglas HC-54D (DC-4)",1,7,7,"Bermuda","1964"
"16-JUL-1944","Douglas JC-47A",1,0,0,"Kingsley Dam...","1944"
"??-JAN-1968","Douglas LC-117D",1,0,0,"Williams Field","1968"
"03-APR-1963","Douglas LC-47A (DC-3)",1,0,0,"Punta Indio, BA","1963"
"25-NOV-1962","Douglas LC-47H",4,0,0,"Davis Glacier","1962"
"22-OCT-1964","Douglas LC-47H",4,0,0,"Lillie Glacier","1964"
"06-OCT-1965","Douglas LC-47H",4,0,0,"McMurdo Stat...","1965"
"05-DEC-1965","Douglas LC-47H",4,0,0,"Horlick Moun...","1965"
"11-JAN-1965","Douglas LC-47J",2,6,3,"Shackleton G...","1965"
"02-FEB-1966","Douglas LC-47J",2,6,3,"Ross Ice Shelf","1966"
"17-NOV-1955","Douglas MC-54M (DC-4)",1,14,14,"Las Vegas, NV","1955"
"04-JAN-1941","Douglas R2D-1 (DC-2)",2,11,5.5,"San Diego-No...","1941"
"21-OCT-1941","Douglas R2D-1 (DC-2)",2,11,5.5,"Pensacola NA...","1941"
"09-OCT-1942","Douglas R4D-1 (DC-3)",21,82,3.9,"New Caledonia","1942"
"21-JAN-1943","Douglas R4D-1 (DC-3)",21,82,3.9,"Flagstaff, AZ","1943"
"27-APR-1943","Douglas R4D-1 (DC-3)",21,82,3.9,"Tontouta Bay","1943"
"27-APR-1943","Douglas R4D-1 (DC-3)",21,82,3.9,"Guadalcanal","1943"
"27-APR-1943","Douglas R4D-1 (DC-3)",21,82,3.9,"Oakland, CA","1943"
"29-JUN-1943","Douglas R4D-1 (DC-3)",21,82,3.9,"San Cristóba...","1943"
"02-JUL-1943","Douglas R4D-1 (DC-3)",21,82,3.9,"Dutch Harbor...","1943"
"12-OCT-1943","Douglas R4D-1 (DC-3)",21,82,3.9,"Paramaribo-Z...","1943"
"19-NOV-1943","Douglas R4D-1 (DC-3)",21,82,3.9,"Manoel Ribei...","1943"
"14-FEB-1944","Douglas R4D-1 (DC-3)",21,82,3.9,"Santa Ana-El...","1944"
"16-FEB-1944","Douglas R4D-1 (DC-3)",21,82,3.9,"between Seat...","1944"
"26-JUL-1944","Douglas R4D-1 (DC-3)",21,82,3.9,"Muscogee Cou...","1944"
"25-NOV-1944","Douglas R4D-1 (DC-3)",21,82,3.9,"Los Angeles-...","1944"
"28-MAR-1945","Douglas R4D-1 (DC-3)",21,82,3.9,"El Centro-Na...","1945"
"11-AUG-1945","Douglas R4D-1 (DC-3)",21,82,3.9,"Jacksonville...","1945"
"12-MAY-1947","Douglas R4D-1 (DC-3)",21,82,3.9,"unknown","1947"
"20-JUL-1956","Douglas R4D-1 (DC-3)",21,82,3.9,"Quantico, VA ?","1956"
"02-JAN-1961","Douglas R4D-1 (DC-3)",21,82,3.9,"Biak","1961"
"20-JAN-1966","Douglas R4D-1 (DC-3)",21,82,3.9,"between Doua...","1966"
"15-JUL-1969","Douglas R4D-1 (DC-3)",21,82,3.9,"Ilopango","1969"
"??-???-1969","Douglas R4D-1 (DC-3)",21,82,3.9,"Salvador","1969"
"25-JUL-1942","Douglas R4D-3 (DC-3)",2,0,0,"Fort Worth-M...","1942"
"09-JUL-1947","Douglas R4D-3 (DC-3)",2,0,0,"Chincoteague...","1947"
"31-MAY-1944","Douglas R4D-4 (DC-3)",1,0,0,"Corry Field, FL","1944"
"08-JUN-1943","Douglas R4D-5 (DC-3)",46,269,5.85,"Noumea-Tonto...","1943"
"29-JUL-1943","Douglas R4D-5 (DC-3)",46,269,5.85,"San Cristóba...","1943"
"27-AUG-1943","Douglas R4D-5 (DC-3)",46,269,5.85,"Guadalcanal ...","1943"
"27-DEC-1943","Douglas R4D-5 (DC-3)",46,269,5.85,"New Caledoni...","1943"
"06-FEB-1944","Douglas R4D-5 (DC-3)",46,269,5.85,"Telin Island...","1944"
"06-MAR-1944","Douglas R4D-5 (DC-3)",46,269,5.85,"Olathe NAS, ...","1944"
"28-APR-1944","Douglas R4D-5 (DC-3)",46,269,5.85,"Winona, AZ","1944"
"18-MAY-1944","Douglas R4D-5 (DC-3)",46,269,5.85,"between Toro...","1944"
"12-JUL-1944","Douglas R4D-5 (DC-3)",46,269,5.85,"Guadalcanal","1944"
"22-JUL-1944","Douglas R4D-5 (DC-3)",46,269,5.85,"Recife, PE","1944"
"23-JUL-1944","Douglas R4D-5 (DC-3)",46,269,5.85,"Kokoda","1944"
"28-JUL-1944","Douglas R4D-5 (DC-3)",46,269,5.85,"Biak","1944"
"20-SEP-1944","Douglas R4D-5 (DC-3)",46,269,5.85,"Louisburg, KS","1944"
"01-OCT-1944","Douglas R4D-5 (DC-3)",46,269,5.85,"Sydney, NS","1944"
"02-OCT-1944","Douglas R4D-5 (DC-3)",46,269,5.85,"Hawaii","1944"
"07-OCT-1944","Douglas R4D-5 (DC-3)",46,269,5.85,"Vella Lavella","1944"
"03-NOV-1944","Douglas R4D-5 (DC-3)",46,269,5.85,"Falalop, Uli...","1944"
"06-NOV-1944","Douglas R4D-5 (DC-3)",46,269,5.85,"Jacksonville...","1944"
"22-DEC-1944","Douglas R4D-5 (DC-3)",46,269,5.85,"Guam","1944"
"09-JAN-1945","Douglas R4D-5 (DC-3)",46,269,5.85,"Torokina","1945"
"15-JAN-1945","Douglas R4D-5 (DC-3)",46,269,5.85,"Tacloban Air...","1945"
"13-FEB-1945","Douglas R4D-5 (DC-3)",46,269,5.85,"Owi Island","1945"
"15-FEB-1945","Douglas R4D-5 (DC-3)",46,269,5.85,"Momote, Los ...","1945"
"13-MAR-1945","Douglas R4D-5 (DC-3)",46,269,5.85,"unknown","1945"
"14-MAR-1945","Douglas R4D-5 (DC-3)",46,269,5.85,"San Carlos, CA","1945"
"19-APR-1945","Douglas R4D-5 (DC-3)",46,269,5.85,"Gooseberry H...","1945"
"05-MAY-1945","Douglas R4D-5 (DC-3)",46,269,5.85,"Emirau Airpo...","1945"
"17-MAY-1945","Douglas R4D-5 (DC-3)",46,269,5.85,"Manus Island...","1945"
"24-MAY-1945","Douglas R4D-5 (DC-3)",46,269,5.85,"Okinawa","1945"
"30-MAY-1945","Douglas R4D-5 (DC-3)",46,269,5.85,"Venezia-Lido...","1945"
"13-JUN-1945","Douglas R4D-5 (DC-3)",46,269,5.85,"Milwaukee, WI","1945"
"30-JUN-1945","Douglas R4D-5 (DC-3)",46,269,5.85,"Kahului NAS,...","1945"
"04-AUG-1945","Douglas R4D-5 (DC-3)",46,269,5.85,"Biak Island","1945"
"11-SEP-1945","Douglas R4D-5 (DC-3)",46,269,5.85,"","1945"
"19-NOV-1945","Douglas R4D-5 (DC-3)",46,269,5.85,"Peleliu Airf...","1945"
"26-MAY-1946","Douglas R4D-5 (DC-3)",46,269,5.85,"Flagler Beac...","1946"
"24-JAN-1947","Douglas R4D-5 (DC-3)",46,269,5.85,"Patuxent Riv...","1947"
"06-SEP-1947","Douglas R4D-5 (DC-3)",46,269,5.85,"Grosse Ile N...","1947"
"13-OCT-1947","Douglas R4D-5 (DC-3)",46,269,5.85,"unknown","1947"
"19-FEB-1951","Douglas R4D-5 (DC-3)",46,269,5.85,"Olathe NAS, ...","1951"
"09-MAY-1951","Douglas R4D-5 (DC-3)",46,269,5.85,"Patuxent Riv...","1951"
"27-MAR-1952","Douglas R4D-5 (DC-3)",46,269,5.85,"Point Barrow...","1952"
"06-APR-1952","Douglas R4D-5 (DC-3)",46,269,5.85,"Loma Prieta ...","1952"
"15-SEP-1959","Douglas R4D-5 (DC-3)",46,269,5.85,"Cape Hallett","1959"
"17-FEB-1960","Douglas R4D-5 (DC-3)",46,269,5.85,"Hon Chay Mou...","1960"
"18-APR-1961","Douglas R4D-5 (DC-3)",46,269,5.85,"Fallon NAS, ...","1961"
"05-JUL-1945","Douglas R4D-5S (DC-3)",2,0,0,"Dallas-Love ...","1945"
"04-FEB-1947","Douglas R4D-5S (DC-3)",2,0,0,"Assateague I...","1947"
"12-JUL-1946","Douglas R4D-5Z (DC-3)",1,0,0,"Ewa MCAS, HI","1946"
"25-DEC-1944","Douglas R4D-6 (DC-3)",18,78,4.33,"Indianapolis...","1944"
"13-FEB-1945","Douglas R4D-6 (DC-3)",18,78,4.33,"Oakland NAS,...","1945"
"21-FEB-1945","Douglas R4D-6 (DC-3)",18,78,4.33,"Cleveland Mu...","1945"
"05-MAR-1945","Douglas R4D-6 (DC-3)",18,78,4.33,"Momote Airfield","1945"
"19-MAR-1945","Douglas R4D-6 (DC-3)",18,78,4.33,"","1945"
"29-MAY-1945","Douglas R4D-6 (DC-3)",18,78,4.33,"Winslow Airp...","1945"
"??-MAY-1945","Douglas R4D-6 (DC-3)",18,78,4.33,"Okinawa-Yont...","1945"
"07-JUN-1945","Douglas R4D-6 (DC-3)",18,78,4.33,"between Momo...","1945"
"28-JUL-1945","Douglas R4D-6 (DC-3)",18,78,4.33,"Jolo-Zettel ...","1945"
"18-AUG-1945","Douglas R4D-6 (DC-3)",18,78,4.33,"Olathe NAS, ...","1945"
"30-SEP-1945","Douglas R4D-6 (DC-3)",18,78,4.33,"Chicago, IL","1945"
"29-JAN-1946","Douglas R4D-6 (DC-3)",18,78,4.33,"Pearl Harbor...","1946"
"04-APR-1946","Douglas R4D-6 (DC-3)",18,78,4.33,"Albuquerque-...","1946"
"05-AUG-1946","Douglas R4D-6 (DC-3)",18,78,4.33,"Willow Grove...","1946"
"05-AUG-1948","Douglas R4D-6 (DC-3)",18,78,4.33,"Miami NAS, FL","1948"
"23-JAN-1949","Douglas R4D-6 (DC-3)",18,78,4.33,"Toledo, OH","1949"
"13-JUN-1949","Douglas R4D-6 (DC-3)",18,78,4.33,"Santa Monica...","1949"
"09-FEB-1951","Douglas R4D-6 (DC-3)",18,78,4.33,"Ashiya Airport","1951"
"13-SEP-1957","Douglas R4D-6L (DC-3)",1,0,0,"McMurdo Stat...","1957"
"31-OCT-1945","Douglas R4D-7 (DC-3)",4,6,1.5,"Page, OK","1945"
"31-MAR-1946","Douglas R4D-7 (DC-3)",4,6,1.5,"Touho","1946"
"27-JUN-1947","Douglas R4D-7 (DC-3)",4,6,1.5,"Charleston, WV","1947"
"22-DEC-1949","Douglas R4D-7 (DC-3)",4,6,1.5,"Norfolk, VA","1949"
"23-APR-1953","Douglas R4D-8 (Super DC-3)",7,11,1.57,"Chehalis, WA","1953"
"20-DEC-1953","Douglas R4D-8 (Super DC-3)",7,11,1.57,"Agrihan Island","1953"
"31-MAR-1959","Douglas R4D-8 (Super DC-3)",7,11,1.57,"Napoli-Capod...","1959"
"06-JAN-1960","Douglas R4D-8 (Super DC-3)",7,11,1.57,"Byrd Station","1960"
"14-MAR-1962","Douglas R4D-8 (Super DC-3)",7,11,1.57,"Toyanaka","1962"
"22-NOV-1962","Douglas R4D-8 (Super DC-3)",7,11,1.57,"Sentinel Ridge","1962"
"21-NOV-1973","Douglas R4D-8 (Super DC-3)",7,11,1.57,"Sólheimasandur","1973"
"12-NOV-1961","Douglas R4D-8L (Super DC-3)",1,0,0,"Sentinel Ridge","1961"
"14-MAY-1948","Douglas R4D (DC-3)",1,0,0,"Rio de Janei...","1948"
"30-SEP-1945","Douglas R5D-1 (DC-4)",2,7,3.5,"Guam-Agana N...","1945"
"30-NOV-1945","Douglas R5D-1 (DC-4)",2,7,3.5,"Manila","1945"
"03-FEB-1946","Douglas R5D-2 (C-54B)",2,0,0,"","1946"
"15-FEB-1949","Douglas R5D-2 (C-54B)",2,0,0,"Oberpfaffenh...","1949"
"04-SEP-1944","Douglas R5D-2 (DC-4)",5,60,12,"San Francisc...","1944"
"17-FEB-1956","Douglas R5D-2 (DC-4)",5,60,12,"Niles, CA","1956"
"01-JUN-1964","Douglas R5D-2 (DC-4)",5,60,12,"Twin Cities ...","1964"
"10-JAN-1968","Douglas R5D-2 (DC-4)",5,60,12,"Copper Canyo...","1968"
"05-JUN-1969","Douglas R5D-2 (DC-4)",5,60,12,"China Lake N...","1969"
"15-NOV-1948","Douglas R5D-3 (C-54D)",2,0,0,"Berlin-Tempe...","1948"
"30-MAY-1949","Douglas R5D-3 (C-54D)",2,0,0,"Stephenville...","1949"
"09-APR-1945","Douglas R5D-3 (DC-4)",10,33,3.3,"Okinawa-Yont...","1945"
"30-APR-1945","Douglas R5D-3 (DC-4)",10,33,3.3,"Guam-Agana N...","1945"
"07-MAR-1947","Douglas R5D-3 (DC-4)",10,33,3.3,"Guam-Agana N...","1947"
"11-DEC-1948","Douglas R5D-3 (DC-4)",10,33,3.3,"Königstein i...","1948"
"10-SEP-1950","Douglas R5D-3 (DC-4)",10,33,3.3,"Midway Island","1950"
"19-SEP-1950","Douglas R5D-3 (DC-4)",10,33,3.3,"Kwajalein NA...","1950"
"30-MAY-1951","Douglas R5D-3 (DC-4)",10,33,3.3,"Busan (Pusan...","1951"
"22-JAN-1957","Douglas R5D-3 (DC-4)",10,33,3.3,"Grosse Ile N...","1957"
"08-MAR-1960","Douglas R5D-3 (DC-4)",10,33,3.3,"Jérez del Ma...","1960"
"23-AUG-1960","Douglas R5D-3 (DC-4)",10,33,3.3,"Port Lyautey","1960"
"24-JUN-1949","Douglas R5D-4 (C-54E)",1,0,0,"Stephenville...","1949"
"19-NOV-1947","Douglas R5D-4 (DC-4)",1,0,0,"Honolulu NAF...","1947"
"20-JAN-1947","Douglas R5D (DC-4)",1,1,1,"Oakland NAS,...","1947"
"18-JAN-1958","Douglas R5D Skymaster (DC-4)",1,0,0,"Okinawa-Kade...","1958"
"12-AUG-1953","Douglas R6D-1 (DC-6)",7,190,27.14,"Springfield-...","1953"
"06-SEP-1953","Douglas R6D-1 (DC-6)",7,190,27.14,"Bermuda-Kind...","1953"
"22-MAR-1955","Douglas R6D-1 (DC-6)",7,190,27.14,"Honolulu, HI","1955"
"10-OCT-1956","Douglas R6D-1 (DC-6)",7,190,27.14,"Land's End, UK","1956"
"25-FEB-1960","Douglas R6D-1 (DC-6)",7,190,27.14,"Rio de Janei...","1960"
"11-DEC-1973","Douglas R6D-1 (DC-6)",7,190,27.14,"Great Sitkin...","1973"
"06-OCT-1978","Douglas R6D-1 (DC-6)",7,190,27.14,"Santiago de ...","1978"
"29-JUL-1966","Douglas RC-47D",1,8,8,"Hoa Binh","1966"
"18-FEB-1967","Douglas RC-47P",2,7,3.5,"Saigon-Tan S...","1967"
"09-MAR-1967","Douglas RC-47P",2,7,3.5,"Duc Pho","1967"
"09-SEP-1958","Douglas SC-47",1,13,13,"Anchorage-El...","1958"
"26-MAR-1952","Douglas SC-47A",5,18,3.6,"Thule Air Ba...","1952"
"19-AUG-1955","Douglas SC-47A",5,18,3.6,"Hawthorne, NV","1955"
"07-JUN-1959","Douglas SC-47A",5,18,3.6,"Libya","1959"
"19-MAY-1961","Douglas SC-47A",5,18,3.6,"Wiesbaden Ai...","1961"
"11-FEB-1962","Douglas SC-47A",5,18,3.6,"Bao Loc","1962"
"13-APR-1958","Douglas SC-47A (DC-3)",1,3,3,"Tacoma-McCho...","1958"
"04-NOV-1950","Douglas SC-47D",3,8,2.67,"Misawa Air B...","1950"
"24-SEP-1955","Douglas SC-47D",3,8,2.67,"Burns, WY","1955"
"09-FEB-1956","Douglas SC-47D",3,8,2.67,"Cheyenne Air...","1956"
"14-APR-1955","Douglas SC-47D (DC-3)",3,7,2.33,"Narsarsuaq A...","1955"
"23-MAR-1961","Douglas SC-47D (DC-3)",3,7,2.33,"Phon Savan","1961"
"07-SEP-1964","Douglas SC-47D (DC-3)",3,7,2.33,"","1964"
"23-JAN-1961","Douglas SC-54D (DC-4)",1,0,0,"Bilbao Airpo...","1961"
"12-DEC-1955","Douglas TC-47A (DC-3)",1,0,0,"unknown","1955"
"25-JUL-1945","Douglas TC-47B (DC-3)",2,13,6.5,"Tampa, FL","1945"
"30-JUL-1979","Douglas TC-47B (DC-3)",2,13,6.5,"","1979"
"05-FEB-1965","Douglas TC-47D (DC-3)",1,0,0,"Far East","1965"
"13-JUN-1952","Douglas TP-79 (C-47-DL)",2,8,4,"Gotska Sandö...","1952"
"09-OCT-1974","Douglas TP-79 (C-47-DL)",2,8,4,"Nyköping Air...","1974"
"28-MAY-1963","Douglas VC-117A",1,0,0,"","1963"
"06-JAN-1950","Douglas VC-47A (DC-3)",15,53,3.53,"Ankara","1950"
"26-DEC-1951","Douglas VC-47A (DC-3)",15,53,3.53,"Redding, CA","1951"
"09-APR-1952","Douglas VC-47A (DC-3)",15,53,3.53,"Camp Edwards...","1952"
"20-SEP-1952","Douglas VC-47A (DC-3)",15,53,3.53,"Paris-Orly A...","1952"
"04-FEB-1953","Douglas VC-47A (DC-3)",15,53,3.53,"Paris-Orly A...","1953"
"24-SEP-1956","Douglas VC-47A (DC-3)",15,53,3.53,"Mount Yale, CO","1956"
"12-MAR-1957","Douglas VC-47A (DC-3)",15,53,3.53,"Hakuba","1957"
"15-FEB-1958","Douglas VC-47A (DC-3)",15,53,3.53,"Monte Vesuvio","1958"
"14-DEC-1961","Douglas VC-47A (DC-3)",15,53,3.53,"Unknown","1961"
"12-JUN-1962","Douglas VC-47A (DC-3)",15,53,3.53,"Lake Minchum...","1962"
"23-AUG-1966","Douglas VC-47A (DC-3)",15,53,3.53,"unknown","1966"
"23-OCT-1968","Douglas VC-47A (DC-3)",15,53,3.53,"unknown","1968"
"06-JUL-1970","Douglas VC-47A (DC-3)",15,53,3.53,"","1970"
"09-JAN-1975","Douglas VC-47A (DC-3)",15,53,3.53,"Limassol","1975"
"21-JAN-1992","Douglas VC-47A (DC-3)",15,53,3.53,"Bangkok Inte...","1992"
"23-FEB-1951","Douglas VC-47B (DC-3)",2,0,0,"Oslo-Fornebu...","1951"
"08-JAN-1974","Douglas VC-47B (DC-3)",2,0,0,"Vila Cabral ...","1974"
"04-JAN-1949","Douglas VC-47D (DC-3)",18,71,3.94,"Weimar, CA","1949"
"13-OCT-1950","Douglas VC-47D (DC-3)",18,71,3.94,"St Claire, AL","1950"
"11-MAY-1951","Douglas VC-47D (DC-3)",18,71,3.94,"Spokane-Felt...","1951"
"30-DEC-1951","Douglas VC-47D (DC-3)",18,71,3.94,"Globe, AZ","1951"
"28-FEB-1952","Douglas VC-47D (DC-3)",18,71,3.94,"Sydney, NS","1952"
"11-MAR-1952","Douglas VC-47D (DC-3)",18,71,3.94,"","1952"
"04-APR-1952","Douglas VC-47D (DC-3)",18,71,3.94,"Mobile-Brook...","1952"
"24-AUG-1952","Douglas VC-47D (DC-3)",18,71,3.94,"Muir Field, PA","1952"
"30-NOV-1952","Douglas VC-47D (DC-3)",18,71,3.94,"Harrisburg-O...","1952"
"22-DEC-1953","Douglas VC-47D (DC-3)",18,71,3.94,"","1953"
"27-JUL-1954","Douglas VC-47D (DC-3)",18,71,3.94,"","1954"
"01-SEP-1955","Douglas VC-47D (DC-3)",18,71,3.94,"Skwentna, AK","1955"
"04-NOV-1955","Douglas VC-47D (DC-3)",18,71,3.94,"Holyoke, MA","1955"
"02-DEC-1959","Douglas VC-47D (DC-3)",18,71,3.94,"Oslo","1959"
"15-APR-1960","Douglas VC-47D (DC-3)",18,71,3.94,"Marburg","1960"
"13-JUL-1965","Douglas VC-47D (DC-3)",18,71,3.94,"","1965"
"01-JUN-1967","Douglas VC-47D (DC-3)",18,71,3.94,"unknown","1967"
"09-JAN-1968","Douglas VC-47D (DC-3)",18,71,3.94,"Roma-Ciampin...","1968"
"10-MAR-1967","Douglas VC-47J (DC-3)",1,25,25,"Phan Rang","1967"
"22-MAY-1968","Douglas VC-54G (DC-4)",1,0,0,"Bedford-Hans...","1968"
"04-SEP-1942","Douglas XC-32 (DC-2)",1,0,0,"Washington-B...","1942"
"13-NOV-1943","Douglas XC-47C-DL (DC-3)",1,0,0,"New York-Flo...","1943"
